index,SEND_SPG_INNB,REC_SPG_INNB,DL_GD_LCLS_NM,DL_GD_MCLS_NM,INVC_CONT
15115,5011000000000000.0,2650000000000000.0,식품,축산,18
15116,5011000000000000.0,1171000000000000.0,식품,농산물,3
15117,5011000000000000.0,4817000000000000.0,식품,농산물,3
15118,5011000000000000.0,4128500000000000.0,식품,축산,25
15119,5011000000000000.0,2820000000000000.0,식품,수산,3
15120,5011000000000000.0,3117000000000000.0,식품,수산,3
15121,5011000000000000.0,4715000000000000.0,식품,수산,4
15122,5011000000000000.0,1154500000000000.0,식품,농산물,3
15123,5011000000000000.0,1154500000000000.0,식품,수산,3
15124,5011000000000000.0,4211000000000000.0,식품,수산,3
15125,5011000000000000.0,1150000000000000.0,식품,농산물,3
15126,5011000000000000.0,4117300000000000.0,식품,농산물,4
15127,5011000000000000.0,4121000000000000.0,식품,농산물,4
15128,5011000000000000.0,4119700000000000.0,식품,농산물,3
15129,5011000000000000.0,4420000000000000.0,식품,농산물,7
15130,5011000000000000.0,4420000000000000.0,식품,농산물,3
15131,5011000000000000.0,1135000000000000.0,식품,농산물,3
15132,5011000000000000.0,1165000000000000.0,식품,농산물,3
15133,5011000000000000.0,4146100000000000.0,식품,농산물,4
15134,5011000000000000.0,4159000000000000.0,식품,농산물,3
15135,5011000000000000.0,1156000000000000.0,식품,축산,6
15136,5011000000000000.0,2817000000000000.0,식품,농산물,3
15137,5011000000000000.0,5011000000000000.0,식품,농산물,3
15138,5011000000000000.0,1171000000000000.0,식품,농산물,3
15139,5011000000000000.0,2623000000000000.0,식품,농산물,3
15140,5011000000000000.0,2811000000000000.0,식품,농산물,6
15141,5011000000000000.0,2824500000000000.0,식품,농산물,4
15142,5011000000000000.0,3114000000000000.0,식품,농산물,8
15143,5011000000000000.0,4146300000000000.0,식품,농산물,3
15144,5011000000000000.0,4371000000000000.0,식품,수산,5
15145,5011000000000000.0,4873000000000000.0,식품,농산물,18
15146,5011000000000000.0,2611000000000000.0,식품,수산,3
15147,5011000000000000.0,4420000000000000.0,식품,수산,5
15148,5011000000000000.0,1123000000000000.0,식품,농산물,5
15149,5011000000000000.0,3611000000000000.0,식품,농산물,4
15150,5011000000000000.0,1153000000000000.0,식품,농산물,3
15151,5011000000000000.0,1156000000000000.0,생활/건강,음반,5
15152,5011000000000000.0,2723000000000000.0,생활/건강,음반,3
15153,5011000000000000.0,4117300000000000.0,생활/건강,음반,4
15154,5011000000000000.0,1130500000000000.0,식품,농산물,5
15155,5011000000000000.0,1135000000000000.0,식품,농산물,3
15156,5011000000000000.0,1171000000000000.0,식품,농산물,5
15157,5011000000000000.0,3120000000000000.0,식품,농산물,5
15158,5011000000000000.0,4111300000000000.0,식품,농산물,4
15159,5011000000000000.0,4273000000000000.0,식품,농산물,3
15160,5011000000000000.0,4420000000000000.0,식품,농산물,5
15161,5011000000000000.0,4136000000000000.0,식품,건강식품,4
15162,5011000000000000.0,4717000000000000.0,식품,농산물,4
15163,5011000000000000.0,4136000000000000.0,식품,축산,3
15164,5011000000000000.0,2826000000000000.0,화장품/미용,스킨케어,4
15165,5011000000000000.0,4725000000000000.0,식품,농산물,4
15166,5011000000000000.0,4157000000000000.0,식품,농산물,4
15167,5011000000000000.0,1168000000000000.0,식품,농산물,5
15168,5011000000000000.0,4421000000000000.0,식품,농산물,6
15169,5011000000000000.0,4482500000000000.0,식품,농산물,6
15170,5011000000000000.0,4148000000000000.0,식품,농산물,3
15171,5013000000000000.0,4311100000000000.0,식품,농산물,3
15172,5013000000000000.0,4715000000000000.0,식품,농산물,3
15173,5013000000000000.0,1153000000000000.0,식품,농산물,3
15174,5013000000000000.0,3171000000000000.0,식품,농산물,3
15175,5013000000000000.0,4680000000000000.0,식품,농산물,4
15176,5013000000000000.0,4146500000000000.0,식품,농산물,4
15177,5013000000000000.0,4713000000000000.0,식품,농산물,8
15178,5013000000000000.0,2620000000000000.0,식품,농산물,3
15179,5013000000000000.0,4141000000000000.0,식품,농산물,3
15180,5013000000000000.0,4688000000000000.0,식품,농산물,3
15181,5013000000000000.0,2771000000000000.0,식품,농산물,14
15182,5013000000000000.0,4415000000000000.0,식품,농산물,3
15183,5013000000000000.0,4159000000000000.0,식품,농산물,3
15184,5013000000000000.0,1121500000000000.0,식품,농산물,3
15185,5013000000000000.0,1138000000000000.0,식품,농산물,4
15186,5013000000000000.0,1147000000000000.0,식품,농산물,4
15187,5013000000000000.0,1150000000000000.0,식품,농산물,3
15188,5013000000000000.0,1156000000000000.0,식품,농산물,3
15189,5013000000000000.0,1156000000000000.0,식품,농산물,5
15190,5013000000000000.0,1159000000000000.0,식품,농산물,3
15191,5013000000000000.0,1165000000000000.0,식품,농산물,4
15192,5013000000000000.0,1168000000000000.0,식품,농산물,3
15193,5013000000000000.0,2620000000000000.0,식품,농산물,4
15194,5013000000000000.0,2635000000000000.0,식품,농산물,3
15195,5013000000000000.0,2711000000000000.0,식품,농산물,3
15196,5013000000000000.0,2823700000000000.0,식품,농산물,3
15197,5013000000000000.0,4113500000000000.0,식품,농산물,4
15198,5013000000000000.0,4117300000000000.0,식품,농산물,3
15199,5013000000000000.0,4128700000000000.0,식품,농산물,3
15200,5013000000000000.0,4136000000000000.0,식품,농산물,3
15201,5013000000000000.0,4146100000000000.0,식품,농산물,4
15202,5013000000000000.0,4146100000000000.0,식품,농산물,3
15203,5013000000000000.0,4150000000000000.0,식품,농산물,3
15204,5013000000000000.0,4163000000000000.0,식품,농산물,3
15205,5013000000000000.0,4213000000000000.0,식품,농산물,4
15206,5013000000000000.0,4418000000000000.0,식품,농산물,3
15207,5013000000000000.0,4613000000000000.0,식품,농산물,3
15208,5013000000000000.0,4684000000000000.0,식품,농산물,5
15209,5013000000000000.0,2632000000000000.0,식품,농산물,3
15210,5013000000000000.0,2826000000000000.0,식품,농산물,3
15211,5013000000000000.0,4115000000000000.0,식품,농산물,3
15212,5013000000000000.0,4427000000000000.0,식품,농산물,4
15213,5013000000000000.0,4812500000000000.0,식품,농산물,3
15214,5013000000000000.0,2647000000000000.0,식품,농산물,3
15215,5013000000000000.0,4122000000000000.0,식품,농산물,4
15216,5013000000000000.0,4128500000000000.0,식품,농산물,5
15217,5013000000000000.0,4159000000000000.0,식품,농산물,3
15218,5013000000000000.0,4825000000000000.0,식품,농산물,3
15219,5013000000000000.0,1150000000000000.0,식품,농산물,4
15220,5013000000000000.0,1126000000000000.0,식품,농산물,3
15221,5013000000000000.0,1171000000000000.0,식품,농산물,3
15222,5013000000000000.0,2729000000000000.0,식품,농산물,3
15223,5013000000000000.0,2915500000000000.0,식품,농산물,3
15224,5013000000000000.0,3011000000000000.0,식품,농산물,5
15225,5013000000000000.0,4111100000000000.0,식품,농산물,4
15226,5013000000000000.0,4111100000000000.0,식품,농산물,3
15227,5013000000000000.0,4111100000000000.0,식품,농산물,7
15228,5013000000000000.0,4113300000000000.0,식품,농산물,3
15229,5013000000000000.0,4117300000000000.0,식품,농산물,3
15230,5013000000000000.0,4121000000000000.0,식품,농산물,3
15231,5013000000000000.0,4150000000000000.0,식품,농산물,4
15232,5013000000000000.0,4159000000000000.0,식품,농산물,3
15233,5013000000000000.0,4165000000000000.0,식품,농산물,3
15234,5013000000000000.0,4420000000000000.0,식품,농산물,4
15235,5013000000000000.0,1132000000000000.0,식품,농산물,3
15236,5013000000000000.0,1165000000000000.0,식품,농산물,3
15237,5013000000000000.0,4128500000000000.0,식품,농산물,3
15238,5013000000000000.0,2653000000000000.0,식품,농산물,5
15239,5013000000000000.0,4719000000000000.0,식품,농산물,3
15240,5013000000000000.0,2644000000000000.0,식품,농산물,3
15241,5013000000000000.0,4415000000000000.0,식품,농산물,3
15242,5013000000000000.0,4213000000000000.0,식품,농산물,3
15243,5013000000000000.0,3111000000000000.0,식품,농산물,6
15244,5013000000000000.0,1138000000000000.0,식품,농산물,3
15245,5013000000000000.0,4111300000000000.0,식품,농산물,3
15246,5013000000000000.0,4145000000000000.0,식품,농산물,3
15247,5013000000000000.0,4519000000000000.0,식품,농산물,3
15248,5013000000000000.0,4719000000000000.0,식품,농산물,9
15249,5013000000000000.0,2729000000000000.0,식품,농산물,3
15250,5013000000000000.0,3011000000000000.0,식품,농산물,8
15251,5013000000000000.0,3171000000000000.0,식품,농산물,3
15252,5013000000000000.0,4148000000000000.0,식품,농산물,3
15253,5013000000000000.0,4167000000000000.0,식품,농산물,4
15254,5013000000000000.0,4611000000000000.0,식품,농산물,20
15255,5013000000000000.0,4729000000000000.0,식품,농산물,3
15256,5013000000000000.0,4159000000000000.0,식품,농산물,3
15257,5013000000000000.0,4729000000000000.0,식품,농산물,10
15258,5013000000000000.0,4127100000000000.0,식품,농산물,6
15259,5013000000000000.0,4680000000000000.0,식품,농산물,3
15260,5013000000000000.0,4783000000000000.0,식품,농산물,4
15261,5013000000000000.0,1156000000000000.0,식품,농산물,5
15262,5013000000000000.0,1168000000000000.0,식품,농산물,3
15263,5013000000000000.0,3017000000000000.0,식품,농산물,5
15264,5013000000000000.0,4315000000000000.0,식품,농산물,5
15265,5013000000000000.0,4623000000000000.0,식품,농산물,12
15266,5013000000000000.0,2653000000000000.0,식품,농산물,15
15267,5013000000000000.0,3023000000000000.0,식품,농산물,3
15268,5013000000000000.0,2714000000000000.0,식품,농산물,4
15269,5013000000000000.0,1132000000000000.0,식품,농산물,3
15270,5013000000000000.0,4159000000000000.0,식품,농산물,5
15271,5013000000000000.0,4721000000000000.0,식품,농산물,6
15272,5013000000000000.0,4824000000000000.0,식품,농산물,5
15273,5013000000000000.0,4873000000000000.0,식품,농산물,3
15274,5013000000000000.0,3017000000000000.0,식품,농산물,6
15275,5013000000000000.0,4273000000000000.0,식품,농산물,4
15276,5013000000000000.0,4111500000000000.0,식품,농산물,3
15277,5013000000000000.0,2818500000000000.0,식품,농산물,3
15278,5013000000000000.0,4213000000000000.0,식품,농산물,3
15279,5013000000000000.0,4155000000000000.0,식품,농산물,3
15280,5013000000000000.0,4161000000000000.0,식품,농산물,4
15281,1132000000000000.0,5011000000000000.0,식품,가공식품,5
15282,1135000000000000.0,5011000000000000.0,생활/건강,반려동물,3
15283,1135000000000000.0,5013000000000000.0,식품,과자,3
15284,1153000000000000.0,5011000000000000.0,패션의류,상의,4
15285,1153000000000000.0,5011000000000000.0,식품,기타식품,6
15286,1165000000000000.0,5011000000000000.0,식품,농산물,5
15287,1165000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,3
15288,1165000000000000.0,5011000000000000.0,생활/건강,문구/사무용품,3
15289,1171000000000000.0,5011000000000000.0,식품,농산물,5
15290,2623000000000000.0,5011000000000000.0,식품,기타식품,4
15291,2650000000000000.0,5013000000000000.0,식품,기타식품,4
15292,2723000000000000.0,5011000000000000.0,식품,수산,4
15293,2811000000000000.0,5013000000000000.0,패션의류,상의,3
15294,2826000000000000.0,5011000000000000.0,식품,기타식품,3
15295,3014000000000000.0,5011000000000000.0,패션의류,상의,3
15296,3023000000000000.0,5013000000000000.0,생활/건강,생활용품,8
15297,3023000000000000.0,5013000000000000.0,식품,건강식품,4
15298,3114000000000000.0,5013000000000000.0,식품,농산물,3
15299,4111700000000000.0,5011000000000000.0,식품,기타식품,3
15300,4122000000000000.0,5011000000000000.0,식품,음료,6
15301,4122000000000000.0,5011000000000000.0,패션의류,상의,5
15302,4122000000000000.0,5011000000000000.0,패션의류,상의,3
15303,4127100000000000.0,5013000000000000.0,식품,기타식품,10
15304,4127300000000000.0,5011000000000000.0,패션의류,상의,6
15305,4127300000000000.0,5011000000000000.0,패션의류,상의,5
15306,4127300000000000.0,5013000000000000.0,패션의류,상의,5
15307,4128500000000000.0,5011000000000000.0,식품,가공식품,3
15308,4136000000000000.0,5011000000000000.0,식품,기타식품,3
15309,4136000000000000.0,5013000000000000.0,패션의류,기타패션의류,3
15310,4136000000000000.0,5011000000000000.0,화장품/미용,스킨케어,3
15311,4141000000000000.0,5011000000000000.0,화장품/미용,스킨케어,3
15312,4141000000000000.0,5013000000000000.0,화장품/미용,스킨케어,4
15313,4141000000000000.0,5013000000000000.0,화장품/미용,스킨케어,7
15314,4146100000000000.0,5011000000000000.0,화장품/미용,스킨케어,4
15315,4146100000000000.0,5011000000000000.0,생활/건강,문구/사무용품,4
15316,4148000000000000.0,5011000000000000.0,생활/건강,생활용품,4
15317,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,4
15318,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,4
15319,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,4
15320,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,4
15321,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,7
15322,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,4
15323,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,3
15324,4148000000000000.0,5013000000000000.0,여행/문화,문화컨텐츠,9
15325,4148000000000000.0,5013000000000000.0,여행/문화,문화컨텐츠,6
15326,4148000000000000.0,5013000000000000.0,여행/문화,문화컨텐츠,4
15327,4148000000000000.0,5011000000000000.0,디지털/가전,기타디지털/가전,3
15328,4148000000000000.0,5013000000000000.0,생활/건강,음반,5
15329,4150000000000000.0,5011000000000000.0,식품,건강식품,5
15330,4150000000000000.0,5011000000000000.0,식품,건강식품,4
15331,4157000000000000.0,5011000000000000.0,식품,음료,3
15332,4157000000000000.0,5011000000000000.0,식품,과자,8
15333,4159000000000000.0,5011000000000000.0,식품,건강식품,4
15334,4159000000000000.0,5011000000000000.0,식품,냉동/간편조리식품,3
15335,4159000000000000.0,5011000000000000.0,식품,냉동/간편조리식품,3
15336,4159000000000000.0,5011000000000000.0,식품,음료,4
15337,4159000000000000.0,5011000000000000.0,식품,과자,4
15338,4159000000000000.0,5013000000000000.0,생활/건강,생활용품,3
15339,4159000000000000.0,5013000000000000.0,식품,냉동/간편조리식품,4
15340,4159000000000000.0,5013000000000000.0,식품,건강식품,5
15341,4161000000000000.0,5011000000000000.0,생활/건강,생활용품,5
15342,4161000000000000.0,5011000000000000.0,생활/건강,생활용품,3
15343,4163000000000000.0,5011000000000000.0,패션의류,상의,3
15344,4211000000000000.0,5013000000000000.0,식품,농산물,3
15345,4282000000000000.0,5011000000000000.0,식품,음료,5
15346,4377000000000000.0,5013000000000000.0,식품,건강식품,4
15347,4421000000000000.0,5011000000000000.0,식품,농산물,3
15348,4571000000000000.0,5011000000000000.0,식품,농산물,3
15349,4572000000000000.0,5011000000000000.0,식품,냉동/간편조리식품,28
15350,4613000000000000.0,5013000000000000.0,식품,농산물,4
15351,4713000000000000.0,5011000000000000.0,식품,농산물,8
15352,4723000000000000.0,5011000000000000.0,식품,건강식품,3
15353,4776000000000000.0,5013000000000000.0,식품,가공식품,12
15354,4792000000000000.0,5013000000000000.0,식품,기타식품,3
15355,5011000000000000.0,1126000000000000.0,식품,농산물,6
15356,5011000000000000.0,1129000000000000.0,식품,농산물,3
15357,5011000000000000.0,1141000000000000.0,식품,농산물,7
